latitude,longitude,country,state,county,timezone,elevation,offshore,gid,config
39.241756,-75.713806,United States,Delaware,Kent,-5,22,0,2256258,default
39.259686,-75.707794,United States,Delaware,Kent,-5,28,0,2256259,default
39.277603,-75.70178,United States,Delaware,Kent,-5,22,0,2256260,default
39.29553,-75.6958,United States,Delaware,Kent,-5,22,0,2256261,default
39.313454,-75.68979,United States,Delaware,New Castle,-5,26,0,2256262,default
39.331383,-75.68378,United States,Delaware,New Castle,-5,29,0,2256263,default
39.34931,-75.677765,United States,Delaware,New Castle,-5,22,0,2256264,default
39.367237,-75.67175,United States,Delaware,New Castle,-5,24,0,2256265,default
39.38516,-75.66574,United States,Delaware,New Castle,-5,13,0,2256266,default
39.403095,-75.65973,United States,Delaware,New Castle,-5,26,0,2256267,default
39.421017,-75.65369,United States,Delaware,New Castle,-5,31,0,2256268,default
39.438942,-75.647675,United States,Delaware,New Castle,-5,19,0,2256269,default
39.45687,-75.64163,United States,Delaware,New Castle,-5,14,0,2256270,default
39.474796,-75.63559,United States,Delaware,New Castle,-5,5,0,2256271,default
39.49272,-75.62955,United States,Delaware,New Castle,-5,9,0,2256272,default
39.510654,-75.623505,United States,Delaware,New Castle,-5,11,0,2256273,default
39.528584,-75.61746,United States,Delaware,New Castle,-5,5,0,2256274,default
39.54651,-75.61142,United States,Delaware,New Castle,-5,10,0,2256275,default
39.56444,-75.60535,United States,Delaware,New Castle,-5,7,0,2256276,default
39.58237,-75.599304,United States,Delaware,New Castle,-5,0,0,2256277,default
39.6003,-75.59326,United States,Delaware,New Castle,-5,6,0,2256278,default
39.61822,-75.58719,United States,Delaware,New Castle,-5,0,0,2256279,default
39.636154,-75.581116,United States,Delaware,New Castle,-5,0,0,2256280,default
39.654083,-75.57504,United States,Delaware,New Castle,-5,0,0,2256281,default
39.67201,-75.56897,United States,Delaware,New Castle,-5,1,0,2256282,default
39.68994,-75.5629,United States,Delaware,New Castle,-5,-1,0,2256283,default
39.70788,-75.55682,United States,Delaware,New Castle,-5,19,0,2256284,default
39.725803,-75.55072,United States,Delaware,New Castle,-5,18,0,2256285,default
39.74373,-75.54462,United States,Delaware,New Castle,-5,4,0,2256286,default
39.761665,-75.53854,United States,Delaware,New Castle,-5,22,0,2256287,default
39.7796,-75.53244,United States,Delaware,New Castle,-5,36,0,2256288,default
39.797523,-75.52637,United States,Delaware,New Castle,-5,100,0,2256289,default
39.81546,-75.52026,United States,Delaware,New Castle,-5,100,0,2256290,default
39.833397,-75.51413,United States,Delaware,New Castle,-5,114,0,2256291,default
39.093735,-75.738525,United States,Delaware,Kent,-5,26,0,2257189,default
39.111664,-75.732544,United States,Delaware,Kent,-5,21,0,2257190,default
39.12958,-75.72656,United States,Delaware,Kent,-5,26,0,2257191,default
39.1475,-75.72058,United States,Delaware,Kent,-5,15,0,2257192,default
39.16542,-75.7146,United States,Delaware,Kent,-5,25,0,2257193,default
39.18335,-75.70862,United States,Delaware,Kent,-5,20,0,2257194,default
39.20127,-75.70264,United States,Delaware,Kent,-5,19,0,2257195,default
39.21919,-75.696655,United States,Delaware,Kent,-5,28,0,2257196,default
39.237118,-75.69064,United States,Delaware,Kent,-5,22,0,2257197,default
39.25504,-75.68463,United States,Delaware,Kent,-5,26,0,2257198,default
39.27296,-75.67865,United States,Delaware,Kent,-5,26,0,2257199,default
39.290882,-75.67264,United States,Delaware,Kent,-5,22,0,2257200,default
39.308807,-75.666626,United States,Delaware,New Castle,-5,18,0,2257201,default
39.326725,-75.660614,United States,Delaware,New Castle,-5,14,0,2257202,default
39.344658,-75.6546,United States,Delaware,New Castle,-5,13,0,2257203,default
39.36258,-75.64856,United States,Delaware,New Castle,-5,11,0,2257204,default
39.3805,-75.64255,United States,Delaware,New Castle,-5,18,0,2257205,default
39.39843,-75.636536,United States,Delaware,New Castle,-5,17,0,2257206,default
39.41635,-75.63049,United States,Delaware,New Castle,-5,8,0,2257207,default
39.434277,-75.62445,United States,Delaware,New Castle,-5,23,0,2257208,default
39.45221,-75.61841,United States,Delaware,New Castle,-5,21,0,2257209,default
39.470135,-75.612366,United States,Delaware,New Castle,-5,5,0,2257210,default
39.48806,-75.60632,United States,Delaware,New Castle,-5,3,0,2257211,default
39.505993,-75.60028,United States,Delaware,New Castle,-5,3,0,2257212,default
39.523914,-75.59424,United States,Delaware,New Castle,-5,6,0,2257213,default
39.541836,-75.588165,United States,Delaware,New Castle,-5,2,0,2257214,default
39.559765,-75.58209,United States,Delaware,New Castle,-5,9,0,2257215,default
39.577694,-75.57605,United States,Delaware,New Castle,-5,-3,0,2257216,default
39.595623,-75.56998,United States,Delaware,New Castle,-5,10,0,2257217,default
39.613544,-75.5639,United States,Delaware,New Castle,-5,0,0,2257218,default
39.631474,-75.55783,United States,Delaware,New Castle,-5,0,0,2257219,default
39.649406,-75.55176,United States,Delaware,New Castle,-5,10,0,2257220,default
39.66734,-75.545685,United States,Delaware,New Castle,-5,0,0,2257221,default
39.68526,-75.53958,United States,Delaware,New Castle,-5,0,0,2257222,default
39.703186,-75.53351,United States,Delaware,New Castle,-5,0,0,2257223,default
39.72111,-75.527405,United States,Delaware,New Castle,-5,2,0,2257224,default
39.73905,-75.5213,United States,Delaware,New Castle,-5,6,0,2257225,default
39.75698,-75.51523,United States,Delaware,New Castle,-5,0,0,2257226,default
39.774906,-75.509125,United States,Delaware,New Castle,-5,2,0,2257227,default
39.79284,-75.50302,United States,Delaware,New Castle,-5,18,0,2257228,default
39.810764,-75.49689,United States,Delaware,New Castle,-5,54,0,2257229,default
39.828697,-75.49078,United States,Delaware,New Castle,-5,84,0,2257230,default
39.035347,-75.73334,United States,Delaware,Kent,-5,21,0,2258125,default
39.05327,-75.72739,United States,Delaware,Kent,-5,21,0,2258126,default
39.071175,-75.721405,United States,Delaware,Kent,-5,15,0,2258127,default
39.089104,-75.715454,United States,Delaware,Kent,-5,17,0,2258128,default
39.107025,-75.70947,United States,Delaware,Kent,-5,17,0,2258129,default
39.124947,-75.70349,United States,Delaware,Kent,-5,17,0,2258130,default
39.142864,-75.69748,United States,Delaware,Kent,-5,23,0,2258131,default
39.160786,-75.6915,United States,Delaware,Kent,-5,19,0,2258132,default
39.1787,-75.68552,United States,Delaware,Kent,-5,18,0,2258133,default
39.196625,-75.679504,United States,Delaware,Kent,-5,21,0,2258134,default
39.214542,-75.67352,United States,Delaware,Kent,-5,25,0,2258135,default
39.232464,-75.66751,United States,Delaware,Kent,-5,29,0,2258136,default
39.250393,-75.6615,United States,Delaware,Kent,-5,19,0,2258137,default
39.268314,-75.65549,United States,Delaware,Kent,-5,19,0,2258138,default
39.286236,-75.649475,United States,Delaware,Kent,-5,18,0,2258139,default
39.304146,-75.64346,United States,Delaware,New Castle,-5,15,0,2258140,default
39.32207,-75.63745,United States,Delaware,New Castle,-5,12,0,2258141,default
39.34,-75.63141,United States,Delaware,New Castle,-5,13,0,2258142,default
39.357914,-75.6254,United States,Delaware,New Castle,-5,13,0,2258143,default
39.375843,-75.619354,United States,Delaware,New Castle,-5,23,0,2258144,default
39.393764,-75.61334,United States,Delaware,New Castle,-5,14,0,2258145,default
39.411686,-75.6073,United States,Delaware,New Castle,-5,16,0,2258146,default
39.42961,-75.60126,United States,Delaware,New Castle,-5,3,0,2258147,default
39.44754,-75.595215,United States,Delaware,New Castle,-5,-1,0,2258148,default
39.46546,-75.58917,United States,Delaware,New Castle,-5,-3,0,2258149,default
39.48339,-75.5831,United States,Delaware,New Castle,-5,-1,0,2258150,default
39.501312,-75.57703,United States,Delaware,New Castle,-5,0,0,2258151,default
39.519238,-75.570984,United States,Delaware,New Castle,-5,0,0,2258152,default
39.537167,-75.56494,United States,Delaware,New Castle,-5,0,0,2258153,default
39.55509,-75.55887,United States,Delaware,New Castle,-5,0,0,2258154,default
39.573025,-75.552795,United States,Delaware,New Castle,-5,0,0,2258155,default
39.590946,-75.54672,United States,Delaware,New Castle,-5,0,0,2258156,default
39.662643,-75.5224,United States,Delaware,New Castle,-5,1,0,2258160,default
39.68058,-75.5163,United States,Delaware,New Castle,-5,4,0,2258161,default
39.69851,-75.51019,United States,Delaware,New Castle,-5,0,0,2258162,default
39.71643,-75.50409,United States,Delaware,New Castle,-5,0,0,2258163,default
39.734364,-75.497986,United States,Delaware,New Castle,-5,0,0,2258164,default
39.75229,-75.49188,United States,Delaware,New Castle,-5,0,0,2258165,default
39.770214,-75.48578,United States,Delaware,New Castle,-5,0,0,2258166,default
39.78814,-75.479675,United States,Delaware,New Castle,-5,0,0,2258167,default
39.806065,-75.47357,United States,Delaware,New Castle,-5,15,0,2258168,default
39.823997,-75.46744,United States,Delaware,New Castle,-5,29,0,2258169,default
38.97696,-75.72818,United States,Delaware,Kent,-5,19,0,2259061,default
38.994873,-75.72223,United States,Delaware,Kent,-5,16,0,2259062,default
39.012787,-75.71625,United States,Delaware,Kent,-5,26,0,2259063,default
39.03071,-75.7103,United States,Delaware,Kent,-5,27,0,2259064,default
39.04862,-75.704315,United States,Delaware,Kent,-5,23,0,2259065,default
39.06654,-75.69833,United States,Delaware,Kent,-5,16,0,2259066,default
39.08446,-75.69235,United States,Delaware,Kent,-5,15,0,2259067,default
39.10237,-75.68637,United States,Delaware,Kent,-5,22,0,2259068,default
39.1203,-75.68036,United States,Delaware,Kent,-5,17,0,2259069,default
39.138214,-75.67438,United States,Delaware,Kent,-5,25,0,2259070,default
39.15614,-75.668396,United States,Delaware,Kent,-5,25,0,2259071,default
39.174053,-75.662384,United States,Delaware,Kent,-5,21,0,2259072,default
39.191967,-75.65637,United States,Delaware,Kent,-5,29,0,2259073,default
39.209892,-75.65039,United States,Delaware,Kent,-5,27,0,2259074,default
39.227814,-75.64438,United States,Delaware,Kent,-5,20,0,2259075,default
39.245724,-75.63837,United States,Delaware,Kent,-5,15,0,2259076,default
39.263653,-75.632355,United States,Delaware,Kent,-5,19,0,2259077,default
39.28157,-75.62634,United States,Delaware,Kent,-5,13,0,2259078,default
39.2995,-75.6203,United States,Delaware,Kent,-5,14,0,2259079,default
39.317413,-75.61426,United States,Delaware,New Castle,-5,7,0,2259080,default
39.335335,-75.608246,United States,Delaware,New Castle,-5,12,0,2259081,default
39.35326,-75.6022,United States,Delaware,New Castle,-5,15,0,2259082,default
39.371178,-75.59619,United States,Delaware,New Castle,-5,14,0,2259083,default
39.389103,-75.59015,United States,Delaware,New Castle,-5,6,0,2259084,default
39.407024,-75.58411,United States,Delaware,New Castle,-5,12,0,2259085,default
39.42495,-75.57803,United States,Delaware,New Castle,-5,5,0,2259086,default
39.442867,-75.57199,United States,Delaware,New Castle,-5,-2,0,2259087,default
39.46079,-75.56592,United States,Delaware,New Castle,-5,-2,0,2259088,default
39.514565,-75.54776,United States,Delaware,New Castle,-5,0,0,2259091,default
39.532486,-75.54169,United States,Delaware,New Castle,-5,0,0,2259092,default
39.550404,-75.535614,United States,Delaware,New Castle,-5,0,0,2259093,default
39.568333,-75.52954,United States,Delaware,New Castle,-5,0,0,2259094,default
39.76552,-75.46246,United States,Delaware,New Castle,-5,0,0,2259105,default
39.783436,-75.45636,United States,Delaware,New Castle,-5,0,0,2259106,default
39.80137,-75.450226,United States,Delaware,New Castle,-5,0,0,2259107,default
38.91857,-75.72302,United States,Delaware,Kent,-5,20,0,2259997,default
38.93649,-75.71707,United States,Delaware,Kent,-5,17,0,2259998,default
38.954403,-75.71112,United States,Delaware,Kent,-5,19,0,2259999,default
38.972324,-75.70514,United States,Delaware,Kent,-5,22,0,2260000,default
38.990234,-75.69916,United States,Delaware,Kent,-5,20,0,2260001,default
39.008156,-75.69321,United States,Delaware,Kent,-5,17,0,2260002,default
39.026066,-75.687225,United States,Delaware,Kent,-5,20,0,2260003,default
39.04398,-75.681244,United States,Delaware,Kent,-5,15,0,2260004,default
39.061897,-75.67526,United States,Delaware,Kent,-5,18,0,2260005,default
39.079807,-75.66925,United States,Delaware,Kent,-5,25,0,2260006,default
39.097733,-75.66327,United States,Delaware,Kent,-5,15,0,2260007,default
39.115646,-75.65729,United States,Delaware,Kent,-5,19,0,2260008,default
39.133564,-75.651306,United States,Delaware,Kent,-5,19,0,2260009,default
39.151478,-75.645294,United States,Delaware,Kent,-5,19,0,2260010,default
39.169407,-75.63928,United States,Delaware,Kent,-5,19,0,2260011,default
39.187317,-75.63327,United States,Delaware,Kent,-5,21,0,2260012,default
39.20523,-75.62726,United States,Delaware,Kent,-5,27,0,2260013,default
39.223152,-75.62125,United States,Delaware,Kent,-5,23,0,2260014,default
39.241077,-75.615234,United States,Delaware,Kent,-5,17,0,2260015,default
39.258987,-75.60919,United States,Delaware,Kent,-5,7,0,2260016,default
39.27691,-75.60318,United States,Delaware,Kent,-5,11,0,2260017,default
39.29483,-75.59714,United States,Delaware,Kent,-5,15,0,2260018,default
39.31274,-75.591125,United States,Delaware,New Castle,-5,10,0,2260019,default
39.330666,-75.58508,United States,Delaware,New Castle,-5,4,0,2260020,default
39.348583,-75.57904,United States,Delaware,New Castle,-5,13,0,2260021,default
39.366512,-75.573,United States,Delaware,New Castle,-5,3,0,2260022,default
39.38443,-75.566956,United States,Delaware,New Castle,-5,3,0,2260023,default
39.402355,-75.56091,United States,Delaware,New Castle,-5,5,0,2260024,default
39.42027,-75.55484,United States,Delaware,New Castle,-5,0,0,2260025,default
39.43819,-75.54877,United States,Delaware,New Castle,-5,-2,0,2260026,default
39.79666,-75.42688,United States,Delaware,New Castle,-5,9,0,2260046,default
38.860203,-75.717896,United States,Delaware,Kent,-5,21,0,2260933,default
