sc_point_gid,sc_point_row_id,sc_point_col_id,trans_line_gid,category,ac_cap,cap_left,trans_gids,dist_mi,trans_capacity
2,0,2,43852,TransLine,145.0,14.5,,21.0480671146796,145.0
2,0,2,43437,TransLine,145.0,14.5,,21.0480671146796,145.0
2,0,2,47924,TransLine,50.0,5.0,,25.225781673712,50.0
2,0,2,43605,TransLine,1260.0,126.0,,3.53971631996618,1260.0
2,0,2,68811,Substation,775.0,7.75,"[43605, 43865, 43864]",3.7207791993489,775.0
2,0,2,68812,Substation,72.5,0.725,[43865],3.77138260859148,72.5
2,0,2,43440,TransLine,1260.0,126.0,,3.53971631996618,1260.0
2,0,2,43435,TransLine,145.0,14.5,,20.3321600589106,145.0
2,0,2,43425,TransLine,145.0,14.5,,16.0514777258446,145.0
2,0,2,43432,TransLine,145.0,14.5,,10.3873255724765,145.0
2,0,2,68814,Substation,72.5,0.725,[43864],3.79580824163042,72.5
2,0,2,68838,Substation,72.5,0.725,[43439],6.7444211214699,72.5
2,0,2,43421,TransLine,390.0,39.0,,16.0514777258446,390.0
2,0,2,68930,Substation,195.0,1.95,[43429],19.0290476319574,195.0
2,0,2,43416,TransLine,1260.0,126.0,,10.3873255724765,1260.0
2,0,2,68939,Substation,195.0,1.95,[43415],22.5411446802204,195.0
2,0,2,68940,Substation,462.5,4.625,"[43430, 43431, 43429]",19.4870223179323,462.5
2,0,2,43300,TransLine,1260.0,126.0,,3.53971631996618,1260.0
2,0,2,43448,TransLine,1260.0,126.0,,10.3873255724765,1260.0
2,0,2,43427,TransLine,145.0,14.5,,17.0482306903795,145.0
2,0,2,68867,Substation,4192.5,41.925,"[43430, 43439, 43440, 43416, 43420, 43428, 43432, 43448, 43451, 43636]",10.3873255724765,4192.5
2,0,2,68876,Substation,267.5,2.6750000000000003,"[43431, 43432]",11.8896528958527,267.5
2,0,2,68899,Substation,72.5,0.725,[43918],16.7418748354156,72.5
2,0,2,43426,TransLine,145.0,14.5,,20.2121435672827,145.0
2,0,2,43419,TransLine,390.0,39.0,,23.0254798550521,390.0
2,0,2,68931,Substation,340.0,3.4,"[43426, 43425, 43424]",20.2121435672827,340.0
2,0,2,43424,TransLine,390.0,39.0,,6.87501404487493,390.0
2,0,2,68942,Substation,585.0,5.8500000000000005,"[43415, 43418, 43419]",23.0254798550521,585.0
2,0,2,43451,TransLine,1260.0,126.0,,0.474527020065697,1260.0
2,0,2,43434,TransLine,145.0,14.5,,21.209807194948,145.0
2,0,2,43423,TransLine,390.0,39.0,,17.4200049087012,390.0
2,0,2,68948,Substation,607.5,6.075,"[43437, 43441, 43443, 43852, 43426]",21.0480671146796,607.5
2,0,2,43906,TransLine,145.0,14.5,,20.9191459738855,145.0
2,0,2,68944,Substation,267.5,2.6750000000000003,"[43441, 43906]",20.9191459738855,267.5
2,0,2,68949,Substation,72.5,0.725,[43852],21.1440010834254,72.5
2,0,2,68950,Substation,72.5,0.725,[43435],20.3321600589106,72.5
2,0,2,43443,TransLine,390.0,39.0,,21.0480671146796,390.0
2,0,2,43429,TransLine,390.0,39.0,,19.0207379642757,390.0
2,0,2,43636,TransLine,1260.0,126.0,,6.7786036969529,1260.0
2,0,2,43420,TransLine,390.0,39.0,,10.3873255724765,390.0
2,0,2,43413,TransLine,1260.0,126.0,,0.468515325964581,1260.0
2,0,2,68929,Substation,462.5,4.625,"[43412, 43419, 43423]",24.6266063905577,462.5
2,0,2,43428,TransLine,1260.0,126.0,,10.3873255724765,1260.0
2,0,2,68784,Substation,1260.0,12.6,"[43451, 43413]",4.47437177722767,1260.0
2,0,2,68810,Substation,2520.0,25.2,"[43605, 43300, 43413, 43440]",3.53971631996618,2520.0
2,0,2,68901,Substation,462.5,4.625,"[43425, 43421, 43420]",16.0514777258446,462.5
2,0,2,68904,Substation,72.5,0.725,[43883],17.3974935922416,72.5
2,0,2,68905,Substation,462.5,4.625,"[43423, 43422, 43883]",17.4200049087012,462.5
2,0,2,68906,Substation,462.5,4.625,"[43422, 43427, 43421]",17.0482306903795,462.5
2,0,2,68914,Substation,72.5,0.725,[43427],18.3498263742541,72.5
2,0,2,68927,Substation,1357.5,13.575,"[47924, 43448, 43412, 43416]",25.225781673712,1357.5
2,0,2,68957,Substation,145.0,1.45,"[43434, 43435]",21.209807194948,145.0
2,0,2,68959,Substation,195.0,1.95,[43443],21.8558275781431,195.0
2,0,2,68974,Substation,72.5,0.725,[43434],22.7087001076738,72.5
2,0,2,68990,Substation,72.5,0.725,[43437],25.2683343032334,72.5
3,0,3,43865,TransLine,145.0,14.5,,1.13316784401886,145.0
3,0,3,68900,Substation,72.5,0.725,[43918],15.0542956091142,72.5
3,0,3,43418,TransLine,390.0,39.0,,20.7621150856225,390.0
3,0,3,43441,TransLine,390.0,39.0,,18.109214829524,390.0
3,0,3,68933,Substation,195.0,1.95,[43418],20.8997736663522,195.0
3,0,3,43918,TransLine,145.0,14.5,,14.7068467813053,145.0
3,0,3,68946,Substation,72.5,0.725,[43906],18.1475669603346,72.5
3,0,3,80843,PCALoadCen,999999.0,99999.9,,19.7209904176824,999999.0
3,0,3,80844,LoadCen,124.0,12.4,,18.8192297410202,124.0
3,0,3,80845,LoadCen,135.0,13.5,,23.0587162086102,135.0
3,0,3,80846,LoadCen,272.0,27.2,,17.2889622546528,272.0
3,0,3,80847,LoadCen,76.0,7.6,,20.671973924024,76.0
3,0,3,80848,LoadCen,17.0,1.7,,15.1763433521549,17.0
3,0,3,80849,LoadCen,113.0,11.3,,17.140750297724,113.0
3,0,3,80850,LoadCen,30.0,3.0,,15.9217503764562,30.0
3,0,3,80852,LoadCen,50.0,5.0,,14.3023678217747,50.0
3,0,3,80853,LoadCen,67.0,6.7,,8.34166343898515,67.0
3,0,3,80854,LoadCen,46.0,4.6,,21.429636625414,46.0
3,0,3,43430,TransLine,145.0,14.5,,6.87689719077179,145.0
3,0,3,43415,TransLine,390.0,39.0,,20.2459725425334,390.0
3,0,3,43431,TransLine,390.0,39.0,,8.32048703651582,390.0
3,0,3,43864,TransLine,145.0,14.5,,1.12174045334885,145.0
3,0,3,43412,TransLine,145.0,14.5,,22.8321555204302,145.0
3,0,3,43422,TransLine,390.0,39.0,,14.8197167528951,390.0
3,0,3,43439,TransLine,145.0,14.5,,3.30827795048089,145.0
3,0,3,43883,TransLine,145.0,14.5,,15.3070845302085,145.0
3,0,3,43852,TransLine,145.0,14.5,,18.251815536443,145.0
3,0,3,43437,TransLine,145.0,14.5,,18.251815536443,145.0
3,0,3,47924,TransLine,50.0,5.0,,23.5295358841885,50.0
3,0,3,43605,TransLine,1260.0,126.0,,1.13316784401886,1260.0
3,0,3,68811,Substation,775.0,7.75,"[43605, 43865, 43864]",1.13316784401886,775.0
3,0,3,68812,Substation,72.5,0.725,[43865],1.19129725867925,72.5
3,0,3,43440,TransLine,1260.0,126.0,,0.942898197329053,1260.0
3,0,3,43435,TransLine,145.0,14.5,,17.1654108261652,145.0
3,0,3,43425,TransLine,145.0,14.5,,13.7752404154308,145.0
3,0,3,43432,TransLine,145.0,14.5,,6.87689719077179,145.0
3,0,3,68814,Substation,72.5,0.725,[43864],1.12174045334885,72.5
3,0,3,68838,Substation,72.5,0.725,[43439],3.30827795048089,72.5
3,0,3,43421,TransLine,390.0,39.0,,13.7752404154308,390.0
3,0,3,68930,Substation,195.0,1.95,[43429],15.6392833423662,195.0
3,0,3,43416,TransLine,1260.0,126.0,,6.87689719077179,1260.0
3,0,3,68939,Substation,195.0,1.95,[43415],20.2731682667121,195.0
3,0,3,68940,Substation,462.5,4.625,"[43430, 43431, 43429]",16.0719850853374,462.5
3,0,3,43300,TransLine,1260.0,126.0,,1.17862706672501,1260.0
3,0,3,43448,TransLine,1260.0,126.0,,6.87689719077179,1260.0
3,0,3,43427,TransLine,145.0,14.5,,14.8197167528951,145.0
3,0,3,68867,Substation,4192.5,41.925,"[43430, 43439, 43440, 43416, 43420, 43428, 43432, 43448, 43451, 43636]",6.87689719077179,4192.5
3,0,3,68876,Substation,267.5,2.6750000000000003,"[43431, 43432]",8.32048703651582,267.5
3,0,3,68899,Substation,72.5,0.725,[43918],14.7068467813053,72.5
3,0,3,43426,TransLine,145.0,14.5,,17.4561928970285,145.0
3,0,3,43419,TransLine,390.0,39.0,,20.8366814676207,390.0
3,0,3,68931,Substation,340.0,3.4,"[43426, 43425, 43424]",17.4561928970285,340.0
3,0,3,43424,TransLine,390.0,39.0,,4.38988880169006,390.0
3,0,3,68942,Substation,585.0,5.8500000000000005,"[43415, 43418, 43419]",20.8366814676207,585.0
3,0,3,43451,TransLine,1260.0,126.0,,0.936836050479631,1260.0
3,0,3,43434,TransLine,145.0,14.5,,18.0159815479395,145.0
3,0,3,43423,TransLine,390.0,39.0,,15.3186025080882,390.0
3,0,3,68948,Substation,607.5,6.075,"[43437, 43441, 43443, 43852, 43426]",18.251815536443,607.5
3,0,3,43906,TransLine,145.0,14.5,,18.109214829524,145.0
3,0,3,68944,Substation,267.5,2.6750000000000003,"[43441, 43906]",18.109214829524,267.5
3,0,3,68949,Substation,72.5,0.725,[43852],18.3442440903162,72.5
3,0,3,68950,Substation,72.5,0.725,[43435],17.1654108261652,72.5
3,0,3,43443,TransLine,390.0,39.0,,18.0159815479395,390.0
3,0,3,43429,TransLine,390.0,39.0,,15.6263006296059,390.0
3,0,3,43636,TransLine,1260.0,126.0,,4.37421112638348,1260.0
3,0,3,43420,TransLine,390.0,39.0,,6.87689719077179,390.0
3,0,3,43413,TransLine,1260.0,126.0,,1.1354845791154,1260.0
3,0,3,68929,Substation,462.5,4.625,"[43412, 43419, 43423]",22.8328819306971,462.5
3,0,3,43428,TransLine,1260.0,126.0,,6.87689719077179,1260.0
3,0,3,68784,Substation,1260.0,12.6,"[43451, 43413]",7.39017468872774,1260.0
3,0,3,68810,Substation,2520.0,25.2,"[43605, 43300, 43413, 43440]",1.17862706672501,2520.0
3,0,3,68901,Substation,462.5,4.625,"[43425, 43421, 43420]",13.7752404154308,462.5
3,0,3,68904,Substation,72.5,0.725,[43883],15.3070845302085,72.5
3,0,3,68905,Substation,462.5,4.625,"[43423, 43422, 43883]",15.3186025080882,462.5
3,0,3,68906,Substation,462.5,4.625,"[43422, 43427, 43421]",14.8197167528951,462.5
3,0,3,68914,Substation,72.5,0.725,[43427],15.8864195066246,72.5
3,0,3,68927,Substation,1357.5,13.575,"[47924, 43448, 43412, 43416]",23.5274363420723,1357.5
3,0,3,68957,Substation,145.0,1.45,"[43434, 43435]",18.0159815479395,145.0
3,0,3,68959,Substation,195.0,1.95,[43443],18.8854055688037,195.0
3,0,3,68974,Substation,72.5,0.725,[43434],19.444915810359,72.5
3,0,3,68990,Substation,72.5,0.725,[43437],22.3766109667483,72.5
4,0,4,43865,TransLine,145.0,14.5,,3.77292161158999,145.0
4,0,4,68900,Substation,72.5,0.725,[43918],13.7417909477893,72.5
4,0,4,43418,TransLine,390.0,39.0,,19.0664176710281,390.0
4,0,4,43441,TransLine,390.0,39.0,,15.6171873638466,390.0
4,0,4,68933,Substation,195.0,1.95,[43418],19.2545555184938,195.0
4,0,4,43918,TransLine,145.0,14.5,,13.3383731183144,145.0
4,0,4,68946,Substation,72.5,0.725,[43906],15.6564313155018,72.5
4,0,4,80843,PCALoadCen,999999.0,99999.9,,17.8424594051353,999999.0
4,0,4,80844,LoadCen,124.0,12.4,,16.9548848052258,124.0
4,0,4,80845,LoadCen,135.0,13.5,,21.2345475891684,135.0
4,0,4,80846,LoadCen,272.0,27.2,,14.8563042628837,272.0
4,0,4,80847,LoadCen,76.0,7.6,,18.0683289260883,76.0
4,0,4,80848,LoadCen,17.0,1.7,,11.8818144222773,17.0
4,0,4,80849,LoadCen,113.0,11.3,,14.0922055461957,113.0
4,0,4,80850,LoadCen,30.0,3.0,,12.8232974942887,30.0
4,0,4,80852,LoadCen,50.0,5.0,,11.7897715303478,50.0
4,0,4,80853,LoadCen,67.0,6.7,,4.77768750515431,67.0
4,0,4,80854,LoadCen,46.0,4.6,,20.4128565814852,46.0
4,0,4,80858,LoadCen,26.0,2.6,,22.4392296762913,26.0
4,0,4,43430,TransLine,145.0,14.5,,3.50810252797465,145.0
4,0,4,43415,TransLine,390.0,39.0,,18.4005915226102,390.0
4,0,4,43431,TransLine,390.0,39.0,,4.76624055376065,390.0
4,0,4,43864,TransLine,145.0,14.5,,3.70517597863378,145.0
4,0,4,43412,TransLine,145.0,14.5,,21.4918007553753,145.0
4,0,4,43422,TransLine,390.0,39.0,,13.1994592900694,390.0
4,0,4,43439,TransLine,145.0,14.5,,1.15506570666432,145.0
4,0,4,43883,TransLine,145.0,14.5,,13.8377194845449,145.0
4,0,4,43852,TransLine,145.0,14.5,,15.7751797910243,145.0
4,0,4,43437,TransLine,145.0,14.5,,15.7751797910243,145.0
4,0,4,47924,TransLine,50.0,5.0,,22.2835801152184,50.0
4,0,4,43605,TransLine,1260.0,126.0,,3.78732449436867,1260.0
4,0,4,68811,Substation,775.0,7.75,"[43605, 43865, 43864]",3.75512042260518,775.0
4,0,4,68812,Substation,72.5,0.725,[43865],3.74128715160125,72.5
4,0,4,43440,TransLine,1260.0,126.0,,0.383278926450897,1260.0
4,0,4,43435,TransLine,145.0,14.5,,14.1959786894533,145.0
4,0,4,43425,TransLine,145.0,14.5,,12.1443174272195,145.0
4,0,4,43432,TransLine,145.0,14.5,,3.50810252797465,145.0
4,0,4,68814,Substation,72.5,0.725,[43864],3.67309053889592,72.5
4,0,4,68838,Substation,72.5,0.725,[43439],1.38769276159676,72.5
4,0,4,43421,TransLine,390.0,39.0,,12.1443174272195,390.0
4,0,4,68930,Substation,195.0,1.95,[43429],12.3567632937124,195.0
4,0,4,43416,TransLine,1260.0,126.0,,3.50810252797465,1260.0
4,0,4,68939,Substation,195.0,1.95,[43415],18.4254646455923,195.0
4,0,4,68940,Substation,462.5,4.625,"[43430, 43431, 43429]",12.7472842714649,462.5
4,0,4,43300,TransLine,1260.0,126.0,,2.65785661045964,1260.0
4,0,4,43448,TransLine,1260.0,126.0,,3.50810252797465,1260.0
4,0,4,43427,TransLine,145.0,14.5,,13.1994592900694,145.0
4,0,4,68867,Substation,4192.5,41.925,"[43430, 43439, 43440, 43416, 43420, 43428, 43432, 43448, 43451, 43636]",3.50810252797465,4192.5
4,0,4,68876,Substation,267.5,2.6750000000000003,"[43431, 43432]",4.76624055376065,267.5
4,0,4,68899,Substation,72.5,0.725,[43918],13.3292517522182,72.5
4,0,4,43426,TransLine,145.0,14.5,,15.0507966328232,145.0
4,0,4,43419,TransLine,390.0,39.0,,19.073063533719,390.0
4,0,4,68931,Substation,340.0,3.4,"[43426, 43425, 43424]",15.0507966328232,340.0
4,0,4,43424,TransLine,390.0,39.0,,1.5925245935647,390.0
4,0,4,68942,Substation,585.0,5.8500000000000005,"[43415, 43418, 43419]",19.0713095613307,585.0
4,0,4,43451,TransLine,1260.0,126.0,,0.389509187092236,1260.0
4,0,4,43434,TransLine,145.0,14.5,,14.9971712991163,145.0
4,0,4,43423,TransLine,390.0,39.0,,13.8377194845449,390.0
4,0,4,68948,Substation,607.5,6.075,"[43437, 43441, 43443, 43852, 43426]",15.7751797910243,607.5
4,0,4,43906,TransLine,145.0,14.5,,15.6171873638466,145.0
4,0,4,68944,Substation,267.5,2.6750000000000003,"[43441, 43906]",15.6171873638466,267.5
4,0,4,68949,Substation,72.5,0.725,[43852],15.8610745734589,72.5
4,0,4,68950,Substation,72.5,0.725,[43435],14.1959786894533,72.5
4,0,4,43443,TransLine,390.0,39.0,,14.9971712991163,390.0
4,0,4,43429,TransLine,390.0,39.0,,12.3349543231412,390.0
4,0,4,43636,TransLine,1260.0,126.0,,1.57853931141534,1260.0
4,0,4,43420,TransLine,390.0,39.0,,3.50810252797465,390.0
4,0,4,43413,TransLine,1260.0,126.0,,3.98354337864098,1260.0
4,0,4,68929,Substation,462.5,4.625,"[43412, 43419, 43423]",21.4843009381863,462.5
4,0,4,43428,TransLine,1260.0,126.0,,3.50810252797465,1260.0
4,0,4,68784,Substation,1260.0,12.6,"[43451, 43413]",10.7158409380453,1260.0
4,0,4,68810,Substation,2520.0,25.2,"[43605, 43300, 43413, 43440]",3.95103000379806,2520.0
4,0,4,68901,Substation,462.5,4.625,"[43425, 43421, 43420]",12.1385482619199,462.5
4,0,4,68904,Substation,72.5,0.725,[43883],13.833024266094,72.5
4,0,4,68905,Substation,462.5,4.625,"[43423, 43422, 43883]",13.8304030794877,462.5
4,0,4,68906,Substation,462.5,4.625,"[43422, 43427, 43421]",13.1939697188983,462.5
4,0,4,68914,Substation,72.5,0.725,[43427],13.9161922761281,72.5
4,0,4,68927,Substation,1357.5,13.575,"[47924, 43448, 43412, 43416]",22.2748740629143,1357.5
4,0,4,68957,Substation,145.0,1.45,"[43434, 43435]",14.9971712991163,145.0
4,0,4,68959,Substation,195.0,1.95,[43443],16.1635322198274,195.0
4,0,4,68974,Substation,72.5,0.725,[43434],16.3139304618522,72.5
4,0,4,68990,Substation,72.5,0.725,[43437],19.711839188796,72.5
5,0,5,43865,TransLine,145.0,14.5,,7.25744939812773,145.0
5,0,5,68900,Substation,72.5,0.725,[43918],13.2907705657259,72.5
5,0,5,43418,TransLine,390.0,39.0,,17.8582549560462,390.0
5,0,5,43441,TransLine,390.0,39.0,,13.6187116322964,390.0
5,0,5,68933,Substation,195.0,1.95,[43418],18.1698391473872,195.0
5,0,5,43918,TransLine,145.0,14.5,,12.8511843262973,145.0
5,0,5,68946,Substation,72.5,0.725,[43906],13.6577224471996,72.5
5,0,5,80843,PCALoadCen,999999.0,99999.9,,16.5350880899981,999999.0
5,0,5,80844,LoadCen,124.0,12.4,,15.6969014592742,124.0
5,0,5,80845,LoadCen,135.0,13.5,,19.89290113067,135.0
5,0,5,80846,LoadCen,272.0,27.2,,12.96654243854,272.0
5,0,5,80847,LoadCen,76.0,7.6,,15.8498706744763,76.0
5,0,5,80848,LoadCen,17.0,1.7,,8.81212325940192,17.0
5,0,5,80849,LoadCen,113.0,11.3,,11.3576000763388,113.0
5,0,5,80850,LoadCen,30.0,3.0,,10.0494610877597,30.0
5,0,5,80852,LoadCen,50.0,5.0,,9.95286823567852,50.0
5,0,5,80853,LoadCen,67.0,6.7,,1.29966642452185,67.0
5,0,5,80854,LoadCen,46.0,4.6,,19.9939987917824,46.0
5,0,5,80858,LoadCen,26.0,2.6,,20.3089115341355,26.0
5,0,5,43430,TransLine,145.0,14.5,,1.61814983035693,145.0
5,0,5,43415,TransLine,390.0,39.0,,17.1138545781308,390.0
5,0,5,43431,TransLine,390.0,39.0,,1.35036271361185,390.0
5,0,5,43864,TransLine,145.0,14.5,,7.19848889497831,145.0
5,0,5,43412,TransLine,145.0,14.5,,20.6891567573735,145.0
5,0,5,43422,TransLine,390.0,39.0,,12.427684113095,390.0
5,0,5,43439,TransLine,145.0,14.5,,1.71040269976274,145.0
5,0,5,43883,TransLine,145.0,14.5,,13.1880728014224,145.0
5,0,5,43852,TransLine,145.0,14.5,,13.791436127266,145.0
5,0,5,43437,TransLine,145.0,14.5,,13.791436127266,145.0
5,0,5,43605,TransLine,1260.0,126.0,,7.2817216535025,1260.0
5,0,5,68811,Substation,775.0,7.75,"[43605, 43865, 43864]",7.245095780187,775.0
5,0,5,68812,Substation,72.5,0.725,[43865],7.22105974099718,72.5
5,0,5,43440,TransLine,1260.0,126.0,,1.70078629780368,1260.0
5,0,5,43435,TransLine,145.0,14.5,,11.5767084709908,145.0
5,0,5,43425,TransLine,145.0,14.5,,11.4381610844459,145.0
